,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,real_world,typical_goal,task
913,963,56,1,"""",5078.8,survey-likert,18,587287,5,60edecb2a22d916d2ed4a6f9,613bb52a9bb69395cbc9b289,5dfa56fddc265f7ac3bee209,613bb52a9bb69395cbc9b289,"{""freq"":3}",[0],test,"""","""","""",""""
914,964,56,1,"""",2252.2,survey-likert,19,589544,5,60edecb2a22d916d2ed4a6f9,613bb52a9bb69395cbc9b289,5dfa56fddc265f7ac3bee209,613bb52a9bb69395cbc9b289,"{""freq"":3}",[0],test,"""","""","""",""""
915,965,56,1,"""",9331.7,survey-likert,20,598879,5,60edecb2a22d916d2ed4a6f9,613bb52a9bb69395cbc9b289,5dfa56fddc265f7ac3bee209,613bb52a9bb69395cbc9b289,"{""freq"":4}",[0],test,"""","""","""",""""
916,966,56,1,"""",5829.6,survey-likert,21,604713,5,60edecb2a22d916d2ed4a6f9,613bb52a9bb69395cbc9b289,5dfa56fddc265f7ac3bee209,613bb52a9bb69395cbc9b289,"{""freq"":2}",[0],test,"""","""","""",""""
917,967,56,1,"""",50594.2,survey-text,22,655315,5,60edecb2a22d916d2ed4a6f9,613bb52a9bb69395cbc9b289,5dfa56fddc265f7ac3bee209,613bb52a9bb69395cbc9b289,"{""Q0"":""10"",""Q1"":""2"",""Q2"":""7"",""Q3"":""2"",""Q4"":""nope, thanks.""}","""","""","""","""","""",""""
918,968,57,2,"[{""page_index"":0,""viewing_time"":8150.300000071526},{""page_index"":1,""viewing_time"":2200.100000023842},{""page_index"":2,""viewing_time"":10763.299999952316},{""page_index"":3,""viewing_time"":7347.200000047684}]",28462.3,instructions,0,28470,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"""","""","""","""","""","""",""""
919,969,57,2,"""",28965.1,survey-text,1,57466,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid. ""}","""","""","""","""","""",""""
920,970,57,2,"[{""page_index"":0,""viewing_time"":2358.3000000715256}]",2358.8,instructions,2,59826,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"""","""","""","""","""","""",""""
921,971,57,2,"""",14586.1,survey-multi-choice,3,74418,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
922,972,57,2,"[{""page_index"":0,""viewing_time"":1665.2000000476837}]",1665.8,instructions,4,76091,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"""","""","""","""","""","""",""""
923,973,57,2,"""",63061.3,survey-text,5,139157,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First, I would research how other people have gotten large objects onto heights. Then I would rent or procure whatever equipment was necessary. Next I would recruit the necessary people to help. And then we would move the sofa. ""}","""",test,Get your sofa onto the roof of your house.,"""","""","generate, unconstrained"
924,974,57,2,"""",100328,survey-text,6,239488,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First, look into the needs of the people in the area to find out what can be improved upon. Then I would research how other towns have successfully solved similar problems. I would present this to the mayor to strategize for the campaign. Finally, I would make sure the mayor has plenty of face-time with their constituents so they find them relatable and trustworthy.""}","""",test,Help your local town mayor win re-election.,"""","""","generate, unconstrained"
925,975,57,2,"""",35899.4,survey-text,7,275393,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First I'd put on my dog's walking harness. Then I would put on my shoes. Then I would grab potty bags to bring along. Lastly, I would attach the leash and depart the house for our walk. ""}","""",test,Take your dog for a walk.,"""","""","generate, unconstrained"
926,976,57,2,"""",101089.2,survey-text,8,376485,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First, I would stay hydrated by drinking water. Then I would find somewhere to swim. I would bring along shade and extra water for drinking. I would swim during the late afternoon to cool my body during the hottest part of the day. ""}","""",test,Cool down in a record-breaking heat wave.,"""","""","generate, unconstrained"
927,977,57,2,"""",48124.5,survey-text,9,424615,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First I would contact my friends and find a time we could all play. Then I would gather equipment. Then I would pick a location for us to meet. Then I would assign positions based on everyone's skill and preference. And then we would play ball. ""}","""",test,Play baseball with your friends.,"""","""","generate, unconstrained"
928,978,57,2,"""",53824.1,survey-text,10,478443,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First I would secure a way in after hours. Then I would teach myself to pick similar locks. Then I would look for cameras and formulate a disguise if needed. I would sneak in by foot so my vehicle couldn't be recognized. And then I would execute the heist. ""}","""",test,Steal the championship trophy from behind your school's award case.,"""","""","generate, unconstrained"
929,979,57,2,"""",29932.4,survey-text,11,508382,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Plan"":""First I would research materials and techniques. I would decide what type of shoes to make. I would acquire the materials needed and follow the steps of a tutorial. ""}","""",test,Make a pair of new shoes.,"""","""","generate, unconstrained"
930,980,57,2,"[{""page_index"":0,""viewing_time"":1427.2000000476837},{""page_index"":1,""viewing_time"":8656}]",10083.9,instructions,12,518467,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"""","""","""","""","""","""",""""
931,981,57,2,"""",8217.3,survey-multi-choice,13,526689,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
932,982,57,2,"[{""page_index"":0,""viewing_time"":1507.7999999523163}]",1508.6,instructions,14,528204,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"""","""","""","""","""","""",""""
933,983,57,2,"""",8290.8,survey-likert,15,536500,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":5}",[0],test,"""","""","""",""""
934,984,57,2,"""",11307.7,survey-likert,16,547816,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":3}",[0],test,"""","""","""",""""
935,985,57,2,"""",4994.3,survey-likert,17,552820,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":0}",[0],test,"""","""","""",""""
936,986,57,2,"""",9194.7,survey-likert,18,562021,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":1}",[0],test,"""","""","""",""""
937,987,57,2,"""",4373.1,survey-likert,19,566403,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":2}",[0],test,"""","""","""",""""
938,988,57,2,"""",8722.5,survey-likert,20,575129,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":3}",[0],test,"""","""","""",""""
939,989,57,2,"""",5050.2,survey-likert,21,580188,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""freq"":3}",[0],test,"""","""","""",""""
940,990,57,2,"""",14969.7,survey-text,22,595171,37,60edecb2a22d916d2ed4a6f9,613bb56bc08cb8d78f21f94a,6110a43a95a10cdd65d8c6e4,613bb56bc08cb8d78f21f94a,"{""Q0"":""10"",""Q1"":""5"",""Q2"":""7"",""Q3"":""1"",""Q4"":""}","""","""","""","""","""",""""
941,991,62,3,"[{""page_index"":0,""viewing_time"":9471.199999999255},{""page_index"":1,""viewing_time"":20586},{""page_index"":2,""viewing_time"":96601.89999999851},{""page_index"":3,""viewing_time"":10674.199999999255}]",137333.8,instructions,0,137338,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"""","""","""","""","""","""",""""
942,992,62,3,"""",45178.5,survey-text,1,182524,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""","""",""""
943,993,62,3,"[{""page_index"":0,""viewing_time"":2142.89999999851}]",2143.2,instructions,2,184668,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"""","""","""","""","""","""",""""
944,994,62,3,"""",22886.9,survey-multi-choice,3,207557,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
945,995,62,3,"[{""page_index"":0,""viewing_time"":1241.5999999977648}]",1241.9,instructions,4,208802,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"""","""","""","""","""","""",""""
946,996,62,3,"""",25066.6,survey-text,5,233872,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""In order to keep it entertained, I would run around in circles and make loud, animal noises.""}","""",test,Keep a baby platupyus entertained.,"""","""","generate, unconstrained"
947,997,62,3,"""",39235.3,survey-text,6,273110,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""I will appear apologetic that I don't speak that language. Then, I will use the menu to point very clearly to which option I want.""}","""",test,"Order food in a restaurant, where you don't speak the native language.","""","""","generate, unconstrained"
948,998,62,3,"""",58645.9,survey-text,7,331758,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""First, I will aquire two long boards and four short boards of wood. Then, I will measure and cut them to appropriate, equal lengths. I will then simply hammer several nails to bring it all together.""}","""",test,Build a bookshelf.,"""","""","generate, unconstrained"
949,999,62,3,"""",60206.5,survey-text,8,391967,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""First, I will make sure that I have access to a safe, efficient chainsaw. Then, I will make sure I have all the necessary safety gear. Next, I will cut with proper protocols.""}","""",test,Cut down a tree.,"""","""","generate, unconstrained"
950,1000,62,3,"""",38081.6,survey-text,9,430052,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""First I would make sure I am working with trained professionals. Next, I would make sure that there is a device that can keep the lion's mouth open. I will then use floss.""}","""",test,Remove plaque from the teeth of a lion.,"""","""","generate, unconstrained"
951,1001,62,3,"""",47500.2,survey-text,10,477554,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""First, I will make sure I have a sturdy rope to fasten to the canoe. Then, I will anchor the boat using the rope that is attached to the shore.""}","""",test,Stop your canoe from falling down the waterfall.,"""","""","generate, unconstrained"
952,1002,62,3,"""",67535.5,survey-text,11,545092,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Plan"":""I would first assemble a team of people who are not afraid of heights. Next, I would make sure we have access to cranes that can extend as far as needed. We would systematically tackle the decorating together by getting all the necessary lights, ornaments, garland, etc.""}","""",test,Decorate the world's largest Christmas tree.,"""","""","generate, unconstrained"
953,1003,62,3,"[{""page_index"":0,""viewing_time"":1630.300000000745},{""page_index"":1,""viewing_time"":5182.39999999851}]",6812.9,instructions,12,551906,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"""","""","""","""","""","""",""""
954,1004,62,3,"""",15468.7,survey-multi-choice,13,567377,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""","""",""""
955,1005,62,3,"[{""page_index"":0,""viewing_time"":2629.2999999970198},{""page_index"":1,""viewing_time"":4190.400000002235}]",6820,instructions,14,574200,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"""","""","""","""","""","""",""""
956,1006,62,3,"""",4176.8,survey-multi-choice,15,578378,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
957,1007,62,3,"[{""page_index"":0,""viewing_time"":1208.3999999985099}]",1208.8,instructions,16,579589,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"""","""","""","""","""","""",""""
958,1008,62,3,"""",9793.1,survey-likert,17,589385,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":5}",[0],test,"""","""","""",""""
959,1009,62,3,"""",4242.7,survey-likert,18,593631,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":0}",[0],test,"""","""","""",""""
960,1010,62,3,"""",5672.7,survey-likert,19,599308,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":2}",[0],test,"""","""","""",""""
961,1011,62,3,"""",4132.2,survey-likert,20,603444,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":3}",[0],test,"""","""","""",""""
962,1012,62,3,"""",5294.5,survey-likert,21,608742,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":5}",[0],test,"""","""","""",""""
963,1013,62,3,"""",3508.5,survey-likert,22,612254,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":3}",[0],test,"""","""","""",""""
964,1014,62,3,"""",8890.7,survey-likert,23,621149,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""freq"":3}",[0],test,"""","""","""",""""
965,1015,62,3,"""",20075.3,survey-text,24,641230,7,60edecb2a22d916d2ed4a6f9,613bc37add1fb99d163e2255,5e5410f5be932e06384a03ec,613bc37add1fb99d163e2255,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""8"",""Q3"":""2"",""Q4"":""}","""","""","""","""","""",""""
966,1016,58,4,"[{""page_index"":0,""viewing_time"":1394.0999999046326},{""page_index"":1,""viewing_time"":2564.9000000953674},{""page_index"":2,""viewing_time"":6114.199999809265},{""page_index"":3,""viewing_time"":2465.9000000953674}]",12539.8,instructions,0,12543,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"""","""","""","""","""","""",""""
967,1017,58,4,"""",48503.6,survey-text,1,61054,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid. ""}","""","""","""","""","""",""""
968,1018,58,4,"[{""page_index"":0,""viewing_time"":2384.4000000953674}]",2384.7,instructions,2,63440,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"""","""","""","""","""","""",""""
969,1019,58,4,"""",12355.9,survey-multi-choice,3,75798,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
970,1020,58,4,"[{""page_index"":0,""viewing_time"":1571.5999999046326}]",1572,instructions,4,77372,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"""","""","""","""","""","""",""""
971,1021,58,4,"""",70205.6,survey-text,5,147581,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Plan"":""My plan is to first have the skydiver complete training on how to skydive. Then I would make sure the skydiver had two parachutes, in case one malfunctions. I would also make sure there was an approximate landing are with no dangerous structures anywhere near it. ""}","""",test,Create a safe landing for a falling skydiver.,"""","""","generate, unconstrained"
972,1024,58,4,"""",173538.3,survey-text,7,393224,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Plan"":""I would grab a fire extinguisher and use that first. If it was a really big fire I think my plan would be to call the fire department first and then use a fire extinguisher in the meantime, if it was safe to. ""}","""",test,Put out a fire that started near the wires from your TV.,"""","""","generate, unconstrained"
973,1025,58,4,"""",108956.7,survey-text,8,502182,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Plan"":""My plan would be to research as much as I could about what makes a safe fort underwater. If people were going to be in this fort I would make sure it was watertight and they had a way of getting oxygen. I guess it really depends on what I am making this fort for? I suppose regardless part of my plan would be to take scuba classes so I could stay underwater long enough to build the fort. ""}","""",test,Make a fort underwater.,"""","""","generate, unconstrained"
974,1026,58,4,"""",27135,survey-text,9,529321,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Plan"":""My plan would be to pull over to a safe spot off the road and call my dad or my husband.""}","""",test,Fix a flat tire.,"""","""","generate, unconstrained"
975,1027,58,4,"""",26413.9,survey-text,10,555737,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Plan"":""My plan would be to ask someone who was a professional because there is no way I am going to go count sharks myself. ""}","""",test,Find out how many sharks live in a cove off a nearby coast.,"""","""","generate, unconstrained"
976,1028,58,4,"""",104612.4,survey-text,11,660352,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Plan"":""I would first separate the dishes by type and then separate what needs to be hand washed and what can go in the dishwasher. I would then load the dishwasher top first and bottom next, put in the cleaning tab and start it. Then I would hand wash any other dishes in the in the sink and put them on the drying rack. ""}","""",test,Clean the dirty dishes.,"""","""","generate, unconstrained"
977,1029,58,4,"[{""page_index"":0,""viewing_time"":2245.2999999523163},{""page_index"":1,""viewing_time"":6874.700000047684}]",9120.3,instructions,12,669473,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"""","""","""","""","""","""",""""
978,1030,58,4,"""",267113.1,survey-multi-choice,13,936587,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
979,1031,58,4,"[{""page_index"":0,""viewing_time"":1328.4000000953674}]",1328.9,instructions,14,937918,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"""","""","""","""","""","""",""""
980,1032,58,4,"""",11878,survey-likert,15,949798,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":3}",[0],test,"""","""","""",""""
981,1033,58,4,"""",6265.9,survey-likert,16,956066,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":0}",[0],test,"""","""","""",""""
982,1034,58,4,"""",6529.8,survey-likert,17,962598,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":2}",[0],test,"""","""","""",""""
983,1035,58,4,"""",6978.3,survey-likert,18,969578,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":5}",[0],test,"""","""","""",""""
984,1036,58,4,"""",6423.1,survey-likert,19,976003,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":2}",[0],test,"""","""","""",""""
985,1037,58,4,"""",4639.3,survey-likert,20,980644,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":4}",[0],test,"""","""","""",""""
986,1038,58,4,"""",3535.1,survey-likert,21,984181,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""freq"":0}",[0],test,"""","""","""",""""
987,1039,58,4,"""",18733.3,survey-text,22,1002917,31,60edecb2a22d916d2ed4a6f9,613bb5881266aec381fb1995,60fe16e4ceea06b4799435c8,613bb5881266aec381fb1995,"{""Q0"":""10"",""Q1"":""5"",""Q2"":""8"",""Q3"":""2"",""Q4"":""}","""","""","""","""","""",""""
988,1040,59,1,"[{""page_index"":0,""viewing_time"":8082},{""page_index"":1,""viewing_time"":14724},{""page_index"":2,""viewing_time"":10257},{""page_index"":3,""viewing_time"":16549}]",49613,instructions,0,49616,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"""","""","""","""","""","""",""""
989,1041,59,1,"""",121232,survey-text,1,170858,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid. ""}","""","""","""","""","""",""""
990,1042,59,1,"[{""page_index"":0,""viewing_time"":4156}]",4160,instructions,2,175020,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"""","""","""","""","""","""",""""
991,1043,59,1,"""",73697,survey-multi-choice,3,248723,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
992,1044,59,1,"[{""page_index"":0,""viewing_time"":4216}]",4217,instructions,4,252943,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"""","""","""","""","""","""",""""
993,1045,59,1,"""",228186,survey-text,5,529587,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"{""Plan"":""First you will need to decide on which color you would want on your fence. Second you will need the supplies to apply the paint. Thirdly you will paint it and let it dry then repaint it. Lastly you will add a finally coat and a clear coat. ""}","""",test,Paint a fence.,"""","""","generate, unconstrained"
994,1046,59,1,"""",208840,survey-text,6,744571,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"{""Plan"":""First you will need to decide on what theme for your float. Second you will need to buy all of your supplies. Thirdly you will need to build your float. Lastly buy supplies to throw off of the float and enjoy. ""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,"""","""","generate, unconstrained"
995,1047,59,1,"""",499377,survey-text,7,1268085,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"{""Plan"":""Bang really loud if someone passes by, if you have no luck with that. Try using objects in said room to break the door. If that doesn’t work try picking the lock. If all else falls look for a vent in the ceiling and crawl through the ducks. ""}","""",test,Escape from inside a locked custodial closet.,"""","""","generate, unconstrained"
996,1048,59,1,"""",310905,survey-text,8,1578999,35,60edecb2a22d916d2ed4a6f9,613bb5cf44f2aab72cfd4481,61107bc9e769e6988bac3e27,613bb5cf44f2aab72cfd4481,"{""Plan"":""Preheat the oven and get supplies. Next mix everything together. Then grease your pan and pour your mix in. Lastly you will place it in the oven for thirty minutes, let it cool and enjoy. ""}","""",test,Bake a cake.,"""","""","generate, unconstrained"
