,index,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
792,951,7,3,1,"""",72943,survey-text,7,496739,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Plan"":""You should have the man lay on his back, then jumping over him would be easy!""}","""",test,Jump over a six foot tall man.,generate plans,without using a trampoline or a deep hole
793,952,8,3,1,"""",129034.20000001788,survey-text,8,625778,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Plan"":""I would look for a hammer or blunt object and then start smashing the door handle, or if you were accidentally locked inside, tear a piece of your shirt and wiggle it under the slot of the door to draw attention.""}","""",test,Escape from inside a locked custodial closet.,generate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
794,953,9,3,1,"""",42545.79999998212,survey-text,9,668330,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Plan"":""I would invite all the hunters to a town meeting and try to convince them to stop.""}","""",test,Protect the deer in your nearby woods during hunting season.,generate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
795,954,10,3,1,"""",61315.5,survey-text,10,729650,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Plan"":""I would use a flare gun to call for my hiking party and hope someone was around or scream as loud as I could for help.""}","""",test,Escape quicksand.,generate plans,without using a branch or vines
796,955,11,3,1,"""",117297.80000001192,survey-text,11,846954,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Plan"":""I would bake the cake in virtual reality since I technically wouldn't be using any of those ingredients.""}","""",test,Bake a cake.,generate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
797,956,12,3,1,"[{""page_index"":0,""viewing_time"":3918.699999988079},{""page_index"":1,""viewing_time"":12767.800000011921}]",16687.19999998808,instructions,12,863642,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"""","""","""","""","""",""""
798,957,13,3,1,"""",11438,survey-multi-choice,13,875082,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
799,958,14,3,1,"[{""page_index"":0,""viewing_time"":2531.0999999940395}]",2531.5,instructions,14,877618,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"""","""","""","""","""",""""
800,959,15,3,1,"""",19108.600000023842,survey-likert,15,896730,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":4}",[0],"""",Build a float to dazzle the crowd at the Macy's Day Parade.,rate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
801,960,16,3,1,"""",7801.9000000059605,survey-likert,16,904538,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":3}",[0],"""",Paint a fence.,rate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
802,961,17,3,1,"""",11272.59999999404,survey-likert,17,915818,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":3}",[0],"""",Jump over a six foot tall man.,rate plans,without using a trampoline or a deep hole
803,962,18,3,1,"""",6602.4000000059605,survey-likert,18,922426,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":2}",[0],"""",Escape from inside a locked custodial closet.,rate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
804,963,19,3,1,"""",13776.40000000596,survey-likert,19,936210,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":5}",[0],"""",Protect the deer in your nearby woods during hunting season.,rate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
805,964,20,3,1,"""",5866.0999999940395,survey-likert,20,942082,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":2}",[0],"""",Escape quicksand.,rate plans,without using a branch or vines
806,965,21,3,1,"""",6161.300000011921,survey-likert,21,948250,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""freq"":6}",[0],"""",Bake a cake.,rate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
807,966,22,3,1,"""",38510.59999999404,survey-text,22,986771,88,6108ba2774a08a10c085bb41,613bb897d60891b7b854cd6d,611c1cf68a3a6fc487b01d82,613bb897d60891b7b854cd6d,"{""Q0"":""10"",""Q1"":""8"",""Q2"":""10"",""Q3"":""7"",""Q4"":""Thank you for letting me participate, I hope I helped and honestly gave my best answers!""}","""","""","""","""",""""
808,967,0,9,1,"[{""page_index"":0,""viewing_time"":5332},{""page_index"":1,""viewing_time"":13315},{""page_index"":2,""viewing_time"":16226},{""page_index"":3,""viewing_time"":14446}]",49319,instructions,0,49322,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"""","""","""","""","""",""""
809,968,1,9,1,"""",91465,survey-text,1,140791,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid. ""}","""","""","""","""",""""
810,969,2,9,1,"[{""page_index"":0,""viewing_time"":3725}]",3725,instructions,2,144518,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"""","""","""","""","""",""""
811,970,3,9,1,"""",16533,survey-multi-choice,3,161053,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
812,971,4,9,1,"[{""page_index"":0,""viewing_time"":2118}]",2118,instructions,4,163171,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"""","""","""","""","""",""""
813,972,5,9,1,"""",207733,survey-text,5,370907,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Cordon off the woods with a massive fence to keep people from disturbing the deer. ""}","""",test,Protect the deer in your nearby woods during hunting season.,generate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
814,973,6,9,1,"""",131255,survey-text,6,502165,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Do your best to shimmy to the edge of the sinkhole  and then grab the solid edge and haul yourself up. ""}","""",test,Escape quicksand.,generate plans,without using a branch or vines
815,974,7,9,1,"""",126291,survey-text,7,628458,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Make your own costume look how a float would look. Basically make yourself a float in the parade. ""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,generate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
816,975,8,9,1,"""",125844,survey-text,8,754305,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Use eggs and find substitutes for all the other ingredients, put them in a mug, then microwave it.  ""}","""",test,Bake a cake.,generate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
817,976,9,9,1,"""",90149,survey-text,9,844457,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Attach long springs to your shoes and then jump really high. ""}","""",test,Jump over a six foot tall man.,generate plans,without using a trampoline or a deep hole
818,977,10,9,1,"""",95888,survey-text,10,940348,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Pound on the door hoping to get someone else's attention and if that fails then crash into the door with your body to force it open. ""}","""",test,Escape from inside a locked custodial closet.,generate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
819,978,11,9,1,"""",279808,survey-text,11,1220159,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Plan"":""Take some motor oil and use your hands to paint the fence. ""}","""",test,Paint a fence.,generate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
820,979,12,9,1,"[{""page_index"":0,""viewing_time"":3643},{""page_index"":1,""viewing_time"":9746}]",13390,instructions,12,1233550,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"""","""","""","""","""",""""
821,980,13,9,1,"""",6787,survey-multi-choice,13,1240341,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
822,981,14,9,1,"[{""page_index"":0,""viewing_time"":1602}]",1602,instructions,14,1241942,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"""","""","""","""","""",""""
823,982,15,9,1,"""",12818,survey-likert,15,1254764,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":5}",[0],"""",Protect the deer in your nearby woods during hunting season.,rate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
824,983,16,9,1,"""",10521,survey-likert,16,1265286,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":6}",[0],"""",Escape quicksand.,rate plans,without using a branch or vines
825,984,17,9,1,"""",9823,survey-likert,17,1275112,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":5}",[0],"""",Build a float to dazzle the crowd at the Macy's Day Parade.,rate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
826,985,18,9,1,"""",6265,survey-likert,18,1281378,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":5}",[0],"""",Bake a cake.,rate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
827,986,19,9,1,"""",4011,survey-likert,19,1285392,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":6}",[0],"""",Jump over a six foot tall man.,rate plans,without using a trampoline or a deep hole
828,987,20,9,1,"""",10951,survey-likert,20,1296343,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":4}",[0],"""",Escape from inside a locked custodial closet.,rate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
829,988,21,9,1,"""",10584,survey-likert,21,1306929,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""freq"":6}",[0],"""",Paint a fence.,rate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
830,989,22,9,1,"""",26019,survey-text,22,1332949,46,6108ba2774a08a10c085bb41,613bbd743430415c21281a83,5658000ca9872d0011e1ba26,613bbd743430415c21281a83,"{""Q0"":""10"",""Q1"":""9"",""Q2"":""7"",""Q3"":""2"",""Q4"":""}","""","""","""","""",""""
831,990,0,29,4,"[{""page_index"":0,""viewing_time"":8484.200000047684},{""page_index"":1,""viewing_time"":15581.799999952316},{""page_index"":2,""viewing_time"":11834.100000023842},{""page_index"":3,""viewing_time"":15190.699999988079}]",51091.90000003576,instructions,0,51095,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"""","""","""","""","""",""""
832,991,1,29,4,"""",90372.19999998808,survey-text,1,141476,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
833,992,2,29,4,"[{""page_index"":0,""viewing_time"":2403.099999964237}]",2403.300000011921,instructions,2,143880,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"""","""","""","""","""",""""
834,993,3,29,4,"""",23125.30000001192,survey-multi-choice,3,167007,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
835,994,4,29,4,"[{""page_index"":0,""viewing_time"":1434.300000011921}]",1434.6000000238419,instructions,4,168442,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"""","""","""","""","""",""""
836,995,5,29,4,"""",129074.69999998808,survey-text,5,297520,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""This is a tough one. The only thing I can think of is to use sand or dirt to put out the fire.""}","""",test,Put out a fire that started near the wires from your TV.,generate plans,"without using a fire extinguisher, water, or a phone"
837,996,6,29,4,"""",185774.10000002384,survey-text,6,483295,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""You could collect the water and test for shark DNA. If that is not accurate enough you could guess based off of the amount of sharks spotted in that area.""}","""",test,Find out how many sharks live in a cove off a nearby coast.,generate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
838,997,7,29,4,"""",76915.39999997616,survey-text,7,560213,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""In order to create a sage landing you would want to slow them down gradually. This could be done with a pillow like material.""}","""",test,Create a safe landing for a falling skydiver.,generate plans,"without using a net, drones, a safety flag, or a parachute"
839,998,8,29,4,"""",125736.19999998808,survey-text,8,685951,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""You could have your dog like the dishes. This is not very sanitary but it is better than nothing.""}","""",test,Clean the dirty dishes.,generate plans,"without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher"
840,999,9,29,4,"""",148803.69999998808,survey-text,9,834758,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""To make a fort underwater you could start with a fort above water that is sealed so no water can get in. You then surround the fort with water. There will be a tube from the fort to the top of the water so you can breath.""}","""",test,Make a fort underwater.,generate plans,"without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer"
841,1000,10,29,4,"""",118159.30000001192,survey-text,10,952919,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""You can use artificial light to grow the plants. However this will only last 2-3 weeks before the plants need water.""}","""",test,Keep the plants in your garden alive.,generate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
842,1001,11,29,4,"""",86007,survey-text,11,1038929,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Plan"":""You could use a bike pump to blow up the tire and hope for the best.""}","""",test,Fix a flat tire.,generate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
843,1002,12,29,4,"[{""page_index"":0,""viewing_time"":1920.300000011921},{""page_index"":1,""viewing_time"":12961.899999976158}]",14882.699999988079,instructions,12,1053812,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"""","""","""","""","""",""""
844,1003,13,29,4,"""",5944.299999952316,survey-multi-choice,13,1059758,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
845,1004,14,29,4,"[{""page_index"":0,""viewing_time"":1092.800000011921}]",1093,instructions,14,1060852,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"""","""","""","""","""",""""
846,1005,15,29,4,"""",13095.699999988079,survey-likert,15,1073949,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":5}",[0],"""",Put out a fire that started near the wires from your TV.,rate plans,"without using a fire extinguisher, water, or a phone"
847,1006,16,29,4,"""",6727.800000011921,survey-likert,16,1080678,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":4}",[0],"""",Find out how many sharks live in a cove off a nearby coast.,rate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
848,1007,17,29,4,"""",8789.5,survey-likert,17,1089470,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":3}",[0],"""",Create a safe landing for a falling skydiver.,rate plans,"without using a net, drones, a safety flag, or a parachute"
849,1008,18,29,4,"""",4323.699999988079,survey-likert,18,1093796,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":6}",[0],"""",Clean the dirty dishes.,rate plans,"without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher"
850,1009,19,29,4,"""",3624.699999988079,survey-likert,19,1097422,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":5}",[0],"""",Make a fort underwater.,rate plans,"without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer"
851,1010,20,29,4,"""",3856.699999988079,survey-likert,20,1101280,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":6}",[0],"""",Keep the plants in your garden alive.,rate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
852,1011,21,29,4,"""",3667,survey-likert,21,1104950,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""freq"":4}",[0],"""",Fix a flat tire.,rate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
853,1012,22,29,4,"""",21056.899999976158,survey-text,22,1126010,86,6108ba2774a08a10c085bb41,613bc7a054874d8fdd6f93f3,6115f4f8a3a90ffb1db5a892,613bc7a054874d8fdd6f93f3,"{""Q0"":""10"",""Q1"":""8"",""Q2"":""9"",""Q3"":""3"",""Q4"":""}","""","""","""","""",""""
854,1013,0,15,1,"[{""page_index"":0,""viewing_time"":15907.399999976158},{""page_index"":1,""viewing_time"":11839.700000047684},{""page_index"":2,""viewing_time"":12460.100000023842},{""page_index"":3,""viewing_time"":19732.399999976158}]",59940.39999997616,instructions,0,59950,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"""","""","""","""","""",""""
855,1014,1,15,1,"""",88616.5,survey-text,1,148662,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
856,1015,2,15,1,"[{""page_index"":0,""viewing_time"":2496.7999999523163}]",2497.1999999284744,instructions,2,151160,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"""","""","""","""","""",""""
857,1016,3,15,1,"""",23005.5,survey-multi-choice,3,174170,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
858,1017,4,15,1,"[{""page_index"":0,""viewing_time"":2013.8000000715256}]",2014.3000000715256,instructions,4,176188,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"""","""","""","""","""",""""
859,1018,5,15,1,"""",279035.39999997616,survey-text,5,455230,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""Using a mug, combine finely ground almonds, an artificial sweetener, oil, and eggs. Then microwave the cup.""}","""",test,Bake a cake.,generate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
860,1019,6,15,1,"""",71256.39999997616,survey-text,6,526490,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""Use a ladder in the closet to remove the ceiling tiles and crawl above-ground until you are on the other side.""}","""",test,Escape from inside a locked custodial closet.,generate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
861,1020,7,15,1,"""",105450.59999990463,survey-text,7,631945,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""Throw all of the objects weighing you down outside of the quicksand. Very slowly, walk towards the end of the quicksand.""}","""",test,Escape quicksand.,generate plans,without using a branch or vines
862,1021,8,15,1,"""",80713.5,survey-text,8,712662,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""Set up ramps on both sides of the tall man. Using a bike, hit the ramp as fast as possible and jump over the man and onto the opposite ramp.""}","""",test,Jump over a six foot tall man.,generate plans,without using a trampoline or a deep hole
863,1022,9,15,1,"""",254879.10000002384,survey-text,9,967545,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""Help pass a law that charges a massive fine to anyone harming wildlife in the woods.""}","""",test,Protect the deer in your nearby woods during hunting season.,generate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
864,1023,10,15,1,"""",157985.09999990463,survey-text,10,1125534,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""A metal construction built over a tank could roll around a talented but unknown local musician. Metal automatons could dance in sync with the music.""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,generate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
865,1024,11,15,1,"""",107539.90000009537,survey-text,11,1233079,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Plan"":""Leave the fence materials under a black walnut tree. In time, the falling black walnuts will dye the fence.""}","""",test,Paint a fence.,generate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
866,1025,12,15,1,"[{""page_index"":0,""viewing_time"":2583},{""page_index"":1,""viewing_time"":16803.899999976158}]",19387.299999952316,instructions,12,1252467,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"""","""","""","""","""",""""
867,1026,13,15,1,"""",14743.600000023842,survey-multi-choice,13,1267214,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""",""""
868,1027,14,15,1,"[{""page_index"":0,""viewing_time"":2446},{""page_index"":1,""viewing_time"":6863.899999976158}]",9310.399999976158,instructions,14,1276528,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"""","""","""","""","""",""""
